Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
2176,US-2020-138485,2020-02-27,2020-03-01,Second Class,NP-18670,Nora Paige,Replacement ,,Seattle,Washington,98105,West,TEC-AC-10002076,Pre Book,Accessories,538.92,9,0.0,80.838
2177,US-2020-104129,2020-02-27,2020-03-02,Standard Class,ES-14080,Erin Smith,Servicing,,Providence,Rhode Island,2908,East,TEC-PH-10003800,Pre Book,Phones,105.98,2,0.0,1.0598
2178,US-2020-145436,2020-02-28,2020-03-04,Standard Class,VD-21670,Valerie Dominguez,Replacement ,,Columbia,Tennessee,38401,South,FUR-CH-10004477,Direct Sale,Chairs,389.696,8,0.2,43.8408
2179,US-2020-145436,2020-02-28,2020-03-04,Standard Class,VD-21670,Valerie Dominguez,Replacement,,Columbia,Tennessee,38401,South,FUR-CH-10004860,Direct Sale,Chairs,161.568,2,0.2,-28.2744
2180,US-2020-133585,2020-03-01,2020-03-04,First Class,CM-12715,Craig Molinari,Servicing ,,Houston,Texas,77070,Central,FUR-BO-10001811,Direct Sale,Bookcases,1227.9984,6,0.32,-36.1176
2181,US-2020-102316,2020-03-01,2020-03-03,Second Class,DH-13075,Dave Hallsten,Servicing,,Los Angeles,California,90045,West,FUR-CH-10003396,DIRECT SALE,Chairs,184.752,3,0.2,-20.7846
2182,US-2020-133494,2020-03-01,2020-03-05,Standard Class,RP-19390,Resi Pölking,Replacement ,,Philadelphia,Pennsylvania,19120,East,OFF-AP-10002906,Third Party,Appliances,3.552,2,0.2,0.444
2183,US-2020-133585,2020-03-01,2020-03-04,First Class,CM-12715,Craig Molinari,Servicing,,Houston,Texas,77070,Central,OFF-AR-10003696,Third Party,Art,,2,0.2,6.2244
2184,US-2020-153325,2020-03-01,2020-03-02,Second Class,ST-20530,Shui Tom,Replacement,,Macon,Georgia,31204,South,OFF-BI-10004236,Third Party,Binders,58.72,4,0.0,27.0112
2185,US-2020-102316,2020-03-01,2020-03-03,Second Class,DH-13075,Dave Hallsten,Servicing,,Los Angeles,California,,West,TEC-PH-10000376,PRE BOOK,Phones,15.984,2,0.2,1.1988
2186,US-2020-104052,2020-03-01,2020-03-02,First Class,TP-21565,Tracy Poddar,Servicing ,,Coppell,Texas,75019,Central,TEC-PH-10003215,Pre Book,Phones,95.84,4 units,0.2,34.742
2187,US-2020-110457,2020-03-02,2020-03-06,Standard Class,DK-13090,Dave Kipp,Replacement ,,Seattle,Washington,98103,West,FUR-TA-10001768,DIRECT SALE,Tables,787.53,3,0.0,165.3813
2188,US-2020-105970,2020-03-02,2020-03-07,Standard Class,PA-19060,Pete Armstrong,Other ,,Richmond,Indiana,47374,Central,OFF-AR-10003156,Third Party,Art,10.16,1,0.0,2.6416
2189,US-2020-105970,2020-03-02,2020-03-07,Standard Class,PA-19060,Pete Armstrong,Other,,Richmond,Indiana,47374,Central,OFF-EN-10001532,Third Party,Envelopes,101.88,6,0.0,50.94
2190,US-2020-109512,2020-03-05,2020-03-05,Same Day,LF-17185,Luke Foster,Replacement,,New York City,New York,10011,East,FUR-CH-10001146,DIRECT SALE,Chairs,383.607,7,0.1,63.9345
2191,US-2020-125185,2020-03-05,2020-03-07,Second Class,AH-10195,Alan Haines,Servicing,,Bethlehem,Pennsylvania,18018,East,FUR-CH-10002647,Direct Sale,Chairs,99.372,2,0.3,-7.098
2192,US-2020-140221,2020-03-05,2020-03-09,Second Class,MS-17365,Maribeth Schnelling,Replacement ,,Chicago,Illinois,60653,Central,FUR-FU-10000023,Direct Sale,Furnishings,4.712,2,0.6,-1.8848
2193,US-2020-125185,2020-03-05,2020-03-07,Second Class,AH-10195,Alan Haines,Servicing,,Bethlehem,Pennsylvania,18018,East,FUR-FU-10003247,Direct Sale,Furnishings,33.568,2,0.2,-5.4548
2194,US-2020-140221,2020-03-05,2020-03-09,Second Class,MS-17365,Maribeth Schnelling,Replacement ,,Chicago,Illinois,60653,Central,OFF-AP-10000828,Third Party,Appliances,180.98,5,0.8,-470.548
2195,US-2020-153108,2020-03-05,2020-03-09,Standard Class,SF-20200,Sarah Foster,Replacement ,,New Castle,Indiana,47362,Central,OFF-AP-10002222,third party,Appliances,60.69,7 units,0.0,16.3863
2196,US-2020-140221,2020-03-05,2020-03-09,Second Class,MS-17365,Maribeth Schnelling,Replacement ,,Chicago,Illinois,60653,Central,OFF-BI-10002854,Third Party,Binders,11.212,2,0.8,-16.818
2197,US-2020-109001,2020-03-05,2020-03-09,Standard Class,KN-16390,Katherine Nockton,Servicing ,,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,third party,Binders,,3,0.7,-1.7892
2198,US-2020-109512,2020-03-05,2020-03-05,Same Day,LF-17185,Luke Foster,Replacement ,,New York City,New York,10011,East,OFF-EN-10002621,THIRD PARTY,Envelopes,29.34,3,0.0,14.67
2199,US-2020-151785,2020-03-05,2020-03-10,Standard Class,JJ-15445,Jennifer Jackson,Replacement,,Chicago,Illinois,60623,Central,OFF-FA-10000611,third party,Fasteners,7.104,6,0.2,2.4864
2200,US-2020-109512,2020-03-05,2020-03-05,Same Day,LF-17185,Luke Foster,Replacement ,,New York City,New York,10011,East,OFF-ST-10000689,THIRD PARTY,Storage,563.4,4,0.0,67.608
2201,US-2020-140221,2020-03-05,2020-03-09,Second Class,MS-17365,Maribeth Schnelling,Replacement,,Chicago,Illinois,,Central,OFF-ST-10000777,Third Party,Storage,60.416,2,0.2,6.0416
2202,US-2020-109001,2020-03-05,2020-03-09,Standard Class,KN-16390,Katherine Nockton,Servicing ,,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001101,Pre Book,Accessories,10.312,1,0.2,-1.289
2203,US-2020-120320,2020-03-05,2020-03-09,Standard Class,MV-18190,Mike Vittorini,Replacement,,Houston,Texas,77036,Central,TEC-PH-10000149,Pre Book,Phones,31.92,2,0.2,2.394
2204,US-2020-109001,2020-03-05,2020-03-09,Standard Class,KN-16390,Katherine Nockton,Servicing ,,Philadelphia,Pennsylvania,19120,East,TEC-PH-10000562,Pre Book,Phones,466.158,7,0.4,-93.2316
2205,US-2020-153108,2020-03-05,2020-03-09,Standard Class,SF-20200,Sarah Foster,Replacement,United States,New Castle,Indiana,47362,Central,TEC-PH-10001552,PRE BOOK,Phones,23.92,2,0.0,6.6976
2206,US-2020-142944,2020-03-06,2020-03-11,Standard Class,JL-15850,John Lucas,Replacement,,San Francisco,California,94122,West,FUR-FU-10000308,Direct Sale,Furnishings,435.26,7,0.0,95.7572
2207,US-2020-142944,2020-03-06,2020-03-11,Standard Class,JL-15850,John Lucas,Replacement ,,San Francisco,California,94122,West,TEC-CO-10003763,Pre Book,Copiers,,2,0.2,377.9946
2208,US-2020-146255,2020-03-07,2020-03-10,First Class,EM-14140,Eugene Moren,Other ,,Newark,Delaware,19711,East,OFF-BI-10000309,Third Party,Binders,30.44,2,0.0,14.9156
2209,US-2020-146255,2020-03-07,2020-03-10,First Class,EM-14140,Eugene Moren,Other ,,Newark,Delaware,19711,East,OFF-BI-10001765,Third Party,Binders,69.28,2,0.0,33.2544
2210,US-2020-146255,2020-03-07,2020-03-10,First Class,EM-14140,Eugene Moren,Other ,,Newark,Delaware,19711,East,TEC-AC-10004469,Pre Book,Accessories,,3,0.0,52.734
2211,US-2020-146255,2020-03-07,2020-03-10,First Class,EM-14140,Eugene Moren,Other,,Newark,Delaware,19711,East,TEC-PH-10001619,Pre Book,Phones,587.97,3,0.0,170.5113
2212,US-2020-105627,2020-03-08,2020-03-12,Standard Class,DK-12895,Dana Kaydos,Replacement,,Kenosha,Wisconsin,53142,Central,FUR-BO-10002916,Direct Sale,Bookcases,512.94,3,0.0,97.4586
2213,US-2020-105627,2020-03-08,2020-03-12,Standard Class,DK-12895,Dana Kaydos,Replacement ,,Kenosha,Wisconsin,53142,Central,FUR-CH-10002084,DIRECT SALE,Chairs,860.93,7,0.0,189.4046
2214,US-2020-105627,2020-03-08,2020-03-12,Standard Class,DK-12895,Dana Kaydos,Replacement ,,Kenosha,Wisconsin,53142,Central,FUR-FU-10000308,direct sale,Furnishings,373.08,6,0.0,82.0776
2215,US-2020-107741,2020-03-08,2020-03-10,First Class,FC-14335,Fred Chung,Servicing ,,Pueblo,Colorado,81001,West,OFF-AR-10002399,THIRD PARTY,Art,3.408,1,0.2,0.8946
2216,US-2020-105627,2020-03-08,2020-03-12,Standard Class,DK-12895,Dana Kaydos,Replacement,,Kenosha,Wisconsin,53142,Central,OFF-AR-10002704,Third Party,Art,14.98,1,0.0,4.494
2217,US-2020-132136,2020-03-08,2020-03-12,Standard Class,FO-14305,Frank Olsen,Replacement ,,Chicago,Illinois,60623,Central,OFF-BI-10002706,Third Party,Binders,8.568,3,0.8,-14.5656
2218,US-2020-160213,2020-03-08,2020-03-13,Standard Class,AR-10825,Anthony Rawles,Servicing ,,Long Beach,New York,11561,East,OFF-PA-10003848,THIRD PARTY,Paper,19.44,3,0.0,9.3312
2219,US-2020-105627,2020-03-08,2020-03-12,Standard Class,DK-12895,Dana Kaydos,Replacement ,,Kenosha,Wisconsin,,Central,TEC-PH-10003012,Pre Book,Phones,769.95,5,0.0,223.2855
2220,US-2020-110345,2020-03-09,2020-03-11,Second Class,TG-21310,Toby Gnade,Replacement,,Raleigh,North Carolina,27604,South,OFF-LA-10001175,Third Party,Labels,4.608,2,0.2,1.6704
2221,US-2020-123155,2020-03-09,2020-03-12,First Class,NS-18640,Noel Staavos,Servicing,,San Antonio,Texas,78207,Central,TEC-AC-10002473,pre book,Accessories,113.52,5,0.2,29.799
2222,US-2020-123155,2020-03-09,2020-03-12,First Class,NS-18640,Noel Staavos,Servicing ,,San Antonio,Texas,78207,Central,TEC-PH-10001809,Pre Book,Phones,359.88,3,0.2,22.4925
2223,US-2020-146829,2020-03-10,2020-03-10,Same Day,TS-21340,Toby Swindell,Replacement ,,Houston,Texas,77041,Central,OFF-BI-10004022,THIRD PARTY,Binders,1.112,2 units,0.8,-1.8904
2224,US-2020-118906,2020-03-10,2020-03-10,Same Day,KB-16585,Ken Black,Servicing ,,Clinton,Maryland,20735,East,OFF-ST-10002406,THIRD PARTY,Storage,89.82,6,0.0,25.1496
2225,US-2020-128083,2020-03-12,2020-03-17,Standard Class,EB-13750,Edward Becker,Servicing ,,Plantation,Florida,33317,South,FUR-FU-10001731,Direct Sale,Furnishings,6.408,3,0.2,1.4418
2226,US-2020-128083,2020-03-12,2020-03-17,Standard Class,EB-13750,Edward Becker,Servicing,,Plantation,Florida,33317,South,FUR-FU-10003194,Direct Sale,Furnishings,30.88,4,0.2,3.86
2227,US-2020-128083,2020-03-12,2020-03-17,Standard Class,EB-13750,Edward Becker,Servicing ,,Plantation,Florida,33317,South,OFF-EN-10004030,third party,Envelopes,,3,0.2,2.9322
2228,US-2020-148705,2020-03-12,2020-03-18,Standard Class,EB-14170,Evan Bailliet,Replacement ,,Charlotte,North Carolina,28205,South,OFF-LA-10001641,Third Party,Labels,5.04,2,0.2,1.764
2229,US-2020-114237,2020-03-13,2020-03-15,First Class,MC-17275,Marc Crier,Replacement,,Seattle,Washington,98103,West,FUR-BO-10004409,DIRECT SALE,Bookcases,141.96,2,0.0,39.7488
2230,US-2020-139675,2020-03-13,2020-03-18,Second Class,NF-18595,Nicole Fjeld,Other,,Chico,California,95928,West,FUR-CH-10004063,DIRECT SALE,Chairs,915.136,4,0.2,102.9528
2231,US-2020-139675,2020-03-13,2020-03-18,Second Class,NF-18595,Nicole Fjeld,Other,,Chico,California,95928,West,FUR-FU-10001979,Direct Sale,Furnishings,327.76,8,0.0,91.7728
2232,CA-2020-139675,2020-03-13,2020-03-18,Second Class,NF-18595,Nicole Fjeld,Other,Canada,Calgary,Alberta,T2C,West,FUR-CH-10004063,Direct Sale,Chairs,915.136,4,0.2,102.9528
2233,CA-2020-139675,2020-03-13,2020-03-18,Second Class,NF-18595,Nicole Fjeld,Other,Canada,Calgary,Alberta,T2C,West,FUR-FU-10001979,DIRECT SALE,Furnishings,327.76,8,0.0,91.7728
2234,US-2020-163587,2020-03-14,2020-03-18,Standard Class,EP-13915,Emily Phan,Replacement ,,Dover,New Hampshire,,East,OFF-BI-10003091,Third Party,Binders,671.94,3,0.0,315.8118
2235,US-2020-163587,2020-03-14,2020-03-18,Standard Class,EP-13915,Emily Phan,Replacement ,,Dover,New Hampshire,3820,East,OFF-LA-10004484,THIRD PARTY,Labels,16.52,4,0.0,7.5992
2236,US-2020-167479,2020-03-14,2020-03-19,Standard Class,AI-10855,Arianne Irving,Replacement ,,Roseville,California,95661,West,OFF-PA-10002105,third party,Paper,19.44,3,0.0,9.3312
2237,US-2020-155124,2020-03-15,2020-03-21,Standard Class,KS-16300,Karen Seio,Servicing ,,Lehi,Utah,84043,West,TEC-PH-10003356,Pre Book,Phones,16.776,3,0.2,1.6776
2238,US-2020-144722,2020-03-16,2020-03-23,Standard Class,MF-18250,Monica Federle,Servicing ,,Los Angeles,California,90036,West,FUR-FU-10001215,Direct Sale,Furnishings,43.13,1,0.0,18.1146
2239,US-2020-112116,2020-03-16,2020-03-18,Second Class,JE-15475,Jeremy Ellison,Replacement ,,Seattle,Washington,98103,West,FUR-TA-10001039,DIRECT SALE,Tables,171.96,2,0.0,44.7096
2240,US-2020-145352,2020-03-16,2020-03-22,Standard Class,CM-12385,Christopher Martinez,Replacement,,Atlanta,Georgia,30318,South,OFF-AR-10001662,Third Party,Art,2.74,1,0.0,0.7398
2241,US-2020-150231,2020-03-16,2020-03-20,Second Class,JK-15640,Jim Kriz,Other ,,New York City,New York,10009,East,OFF-AR-10001761,THIRD PARTY,Art,17.52,3,0.0,6.3072
2242,US-2020-145352,2020-03-16,2020-03-22,Standard Class,CM-12385,Christopher Martinez,Replacement ,,Atlanta,Georgia,,South,OFF-AR-10003856,third party,Art,8.34,3,0.0,2.1684
2243,US-2020-145352,2020-03-16,2020-03-22,Standard Class,CM-12385,Christopher Martinez,Replacement,,Atlanta,Georgia,30318,South,OFF-BI-10003527,Third Party,Binders,6354.95,5,0.0,3177.475
2244,US-2020-134257,2020-03-16,2020-03-19,Second Class,MS-17710,Maurice Satty,Replacement ,,Auburn,Alabama,36830,South,OFF-EN-10003845,third party,Envelopes,,2,0.0,3.3948
2245,US-2020-134257,2020-03-16,2020-03-19,Second Class,MS-17710,Maurice Satty,Replacement,,Auburn,Alabama,36830,South,OFF-LA-10003930,Third Party,Labels,491.55,5,0.0,240.8595
2246,US-2020-145352,2020-03-16,2020-03-22,Standard Class,CM-12385,Christopher Martinez,Replacement,,Atlanta,Georgia,30318,South,OFF-ST-10001228,Third Party,Storage,46.74,3,0.0,11.685
2247,US-2020-153906,2020-03-16,2020-03-20,Standard Class,MS-17980,Michael Stewart,Servicing,,New York City,New York,10009,East,TEC-PH-10001527,Pre Book,Phones,85.9,2,0.0,2.577
2248,US-2020-110632,2020-03-17,2020-03-22,Second Class,HR-14830,Harold Ryan,Servicing,,New York City,New York,10009,East,OFF-ST-10001291,Third Party,Storage,33.82,2,0.0,9.1314
2249,US-2020-110632,2020-03-17,2020-03-22,Second Class,HR-14830,Harold Ryan,Servicing,United States,New York City,New York,10009,East,TEC-AC-10000387,Pre Book,Accessories,15.02,1,0.0,2.7036
2250,US-2020-168088,2020-03-19,2020-03-22,First Class,CM-12655,Corinna Mitchell,Other ,,Houston,Texas,,Central,FUR-BO-10004218,direct sale,Bookcases,383.4656,4,0.32,-67.6704
2251,US-2020-113110,2020-03-19,2020-03-23,Standard Class,BK-11260,Berenike Kampe,Replacement ,,San Bernardino,California,92404,West,OFF-BI-10000088,THIRD PARTY,Binders,17.568,2,0.2,6.3684
2252,US-2020-149993,2020-03-19,2020-03-20,First Class,GA-14725,Guy Armstrong,Replacement ,,Lancaster,California,93534,West,OFF-FA-10001561,Third Party,Fasteners,10.9,5,0.0,3.597
2253,US-2020-113110,2020-03-19,2020-03-23,Standard Class,BK-11260,Berenike Kampe,Replacement ,,San Bernardino,California,92404,West,OFF-LA-10000240,THIRD PARTY,Labels,14.62,2,0.0,6.8714
2254,US-2020-168088,2020-03-19,2020-03-22,First Class,CM-12655,Corinna Mitchell,Other ,,Houston,Texas,77041,Central,OFF-PA-10000675,Third Party,Paper,65.584,2,0.2,23.7742
2255,US-2020-143532,2020-03-19,2020-03-24,Standard Class,DC-12850,Dan Campbell,Replacement,,North Miami,Florida,,South,OFF-PA-10001560,THIRD PARTY,Paper,14.496,3,0.2,4.8924
2256,US-2020-163104,2020-03-19,2020-03-26,Standard Class,MC-18130,Mike Caudle,Servicing,,Los Angeles,California,90004,West,OFF-PA-10001947,THIRD PARTY,Paper,11.96,2,0.0,5.8604
2257,US-2020-113110,2020-03-19,2020-03-23,Standard Class,BK-11260,Berenike Kampe,Replacement ,,San Bernardino,California,92404,West,OFF-PA-10002749,Third Party,Paper,40.14,6,0.0,19.6686
2258,US-2020-111829,2020-03-19,2020-03-20,First Class,FH-14365,Fred Hopkins,Servicing ,,Seattle,Washington,98115,West,OFF-PA-10004359,third party,Paper,209.7,2,0.0,100.656
2259,US-2020-111829,2020-03-19,2020-03-20,First Class,FH-14365,Fred Hopkins,Servicing ,,Seattle,Washington,,West,OFF-ST-10000142,THIRD PARTY,Storage,1247.64,3,0.0,349.3392
2260,US-2020-113110,2020-03-19,2020-03-23,Standard Class,BK-11260,Berenike Kampe,Replacement ,,San Bernardino,California,92404,West,OFF-SU-10001165,third party,Supplies,33.36,4,0.0,8.6736
2261,US-2020-111829,2020-03-19,2020-03-20,First Class,FH-14365,Fred Hopkins,Servicing ,,Seattle,Washington,98115,West,TEC-CO-10001766,pre book,Copiers,3149.93,7,0.0,1480.4671
2262,US-2020-132101,2020-03-19,2020-03-25,Standard Class,JO-15550,Jesus Ocampo,Other,,Seattle,Washington,98105,West,TEC-PH-10004539,Pre Book,Phones,453.576,3,0.2,39.6879
2263,US-2020-127607,2020-03-20,2020-03-26,Standard Class,JK-15730,Joe Kamberova,Replacement,,Carrollton,Texas,75007,Central,OFF-BI-10001308,Third Party,Binders,,2,0.8,-4.396
2264,US-2020-159534,2020-03-20,2020-03-23,First Class,DH-13075,Dave Hallsten,Servicing,,New York City,New York,10035,East,OFF-BI-10003656,Third Party,Binders,1087.936,8,0.2,353.5792
2265,US-2020-159534,2020-03-20,2020-03-23,First Class,DH-13075,Dave Hallsten,Servicing,,New York City,New York,10035,East,OFF-BI-10003982,Third Party,Binders,49.848,3,0.2,16.8237
2266,US-2020-159534,2020-03-20,2020-03-23,First Class,DH-13075,Dave Hallsten,Servicing,,New York City,New York,10035,East,OFF-EN-10004386,Third Party,Envelopes,23.99,1,0.0,11.995
2267,US-2020-127607,2020-03-20,2020-03-26,Standard Class,JK-15730,Joe Kamberova,Replacement,,Carrollton,Texas,75007,Central,OFF-FA-10003485,Third Party,Fasteners,18.864,9,0.2,6.1308
2268,US-2020-106565,2020-03-20,2020-03-23,First Class,BW-11110,Bart Watters,Servicing ,,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000061,third party,Paper,51.84,8,0.0,24.8832
2269,US-2020-159534,2020-03-20,2020-03-23,First Class,DH-13075,Dave Hallsten,Servicing,,New York City,New York,10035,East,OFF-ST-10001172,THIRD PARTY,Storage,83.92,4,0.0,20.1408
2270,US-2020-165813,2020-03-20,2020-03-22,Second Class,BM-11785,Bryan Mills,Replacement ,,Salem,Oregon,97301,West,OFF-ST-10004258,Third Party,Storage,29.304,3,0.2,2.5641
2271,US-2020-159534,2020-03-20,2020-03-23,First Class,DH-13075,Dave Hallsten,Servicing,,New York City,New York,10035,East,TEC-PH-10002310,PRE BOOK,Phones,199.98,2,0.0,53.9946
2272,US-2020-120621,2020-03-21,2020-03-26,Standard Class,JW-16075,Julia West,Replacement,,Jacksonville,North Carolina,28540,South,OFF-AP-10002945,THIRD PARTY,Appliances,962.08,4,0.2,156.338
2273,US-2020-120621,2020-03-21,2020-03-26,Standard Class,JW-16075,Julia West,Replacement ,,Jacksonville,North Carolina,28540,South,OFF-BI-10000948,Third Party,Binders,12.843,3,0.7,-9.8463
2274,US-2020-120621,2020-03-21,2020-03-26,Standard Class,JW-16075,Julia West,Replacement ,,Jacksonville,North Carolina,28540,South,OFF-PA-10002254,third party,Paper,295.456,14,0.2,96.0232
2275,CA-2020-150547,2020-03-21,2020-03-26,Standard Class,FG-14260,Frank Gastineau,Other,,Montreal,Quebec,H1A,East,OFF-BI-10001071,Third Party,Binders,9.48,1,0.0,3.79
2276,US-2020-163279,2020-03-22,2020-03-26,Standard Class,JD-16150,Justin Deggeller,Servicing,,San Diego,California,92037,West,FUR-FU-10000747,Direct Sale,Furnishings,91.96,2,0.0,15.6332
2277,US-2020-121552,2020-03-22,2020-03-27,Standard Class,FW-14395,Fred Wasserman,Servicing ,,Huntsville,Alabama,35810,South,OFF-AR-10003217,THIRD PARTY,Art,19.56,4,0.0,5.4768
2278,US-2020-157812,2020-03-22,2020-03-26,Standard Class,DB-13210,Dean Braden,Replacement,,Houston,Texas,77041,Central,OFF-BI-10000285,Third Party,Binders,14.112,9,0.8,-21.168
2279,US-2020-163279,2020-03-22,2020-03-26,Standard Class,JD-16150,Justin Deggeller,Servicing,,San Diego,California,92037,West,OFF-PA-10003127,Third Party,Paper,105.52,4,0.0,48.5392
2280,US-2020-157812,2020-03-22,2020-03-26,Standard Class,DB-13210,Dean Braden,Replacement,,Houston,Texas,,Central,OFF-ST-10000736,third party,Storage,129.568,2,0.2,-25.9136
2281,US-2020-117884,2020-03-22,2020-03-22,Same Day,DC-13285,Debra Catini,Replacement ,,Plantation,Florida,33317,South,OFF-ST-10002182,Third Party,Storage,150.408,9,0.2,-33.8418
2282,US-2020-157812,2020-03-22,2020-03-26,Standard Class,DB-13210,Dean Braden,Replacement,,Houston,Texas,77041,Central,TEC-AC-10000171,PRE BOOK,Accessories,18.392,1,0.2,5.2877
2283,US-2020-117884,2020-03-22,2020-03-22,Same Day,DC-13285,Debra Catini,Replacement ,United States,Plantation,Florida,33317,South,TEC-AC-10002567,PRE BOOK,Accessories,,7,0.2,89.5888
2284,US-2020-163440,2020-03-22,2020-03-24,First Class,RD-19900,Ruben Dartt,Replacement,,Thousand Oaks,California,91360,West,TEC-PH-10000376,Pre Book,Phones,15.984,2,0.2,1.1988
2285,US-2020-163279,2020-03-22,2020-03-26,Standard Class,JD-16150,Justin Deggeller,Servicing,,San Diego,California,92037,West,TEC-PH-10001795,Pre Book,Phones,1487.976,3,0.2,185.997
2286,US-2020-125374,2020-03-23,2020-03-29,Standard Class,JD-16060,Julia Dunbar,Replacement,,Houston,Texas,77095,Central,FUR-CH-10003396,Direct Sale,Chairs,107.772,2,0.3,-29.2524
2287,US-2020-130218,2020-03-23,2020-03-26,First Class,SG-20470,Sheri Gordon,Replacement,,Florence,South Carolina,29501,South,OFF-FA-10003112,Third Party,Fasteners,31.56,4,0.0,14.202
2288,US-2020-138219,2020-03-23,2020-03-30,Standard Class,BP-11095,Bart Pistole,Servicing,,Los Angeles,California,90049,West,OFF-PA-10000380,Third Party,Paper,33.36,4,0.0,16.68
2289,US-2020-107944,2020-03-23,2020-03-25,First Class,AM-10360,Alice McCarthy,Servicing,United States,Los Angeles,California,90008,West,OFF-PA-10000659,Third Party,Paper,192.72,11,0.0,92.5056
2290,US-2020-130218,2020-03-23,2020-03-26,First Class,SG-20470,Sheri Gordon,Replacement ,,Florence,South Carolina,29501,South,OFF-ST-10002486,THIRD PARTY,Storage,27.92,4,0.0,0.5584
2291,US-2020-107944,2020-03-23,2020-03-25,First Class,AM-10360,Alice McCarthy,Servicing,,Los Angeles,California,90008,West,TEC-AC-10000736,Pre Book,Accessories,239.97,3,0.0,86.3892
2292,US-2020-118423,2020-03-24,2020-03-27,First Class,DP-13390,Dennis Pardue,Other,,Peoria,Illinois,61604,Central,FUR-BO-10000362,DIRECT SALE,Bookcases,359.058,3,0.3,-35.9058
2293,US-2020-145457,2020-03-24,2020-03-27,Second Class,CP-12085,Cathy Prescott,Servicing,,Covington,Washington,98042,West,FUR-FU-10003832,direct sale,Furnishings,46.9,5,0.0,13.132
2294,US-2020-112508,2020-03-24,2020-03-30,Standard Class,BP-11185,Ben Peterman,Servicing ,United States,Coral Springs,Florida,33065,South,OFF-AP-10002287,Third Party,Appliances,,2,0.2,0.5244
